,X,Y,Z,Activity
3172,5.08,-8.37,-1.2,Standing
3173,5.06,-8.34,-1.18,Standing
3174,5.05,-8.36,-1.18,Standing
3175,5.07,-8.37,-1.17,Standing
3176,5.08,-8.37,-1.2,Standing
3177,5.04,-8.4,-1.21,Standing
3178,5.02,-8.4,-1.22,Standing
3179,5.03,-8.37,-1.25,Standing
3180,5.1,-8.36,-1.21,Standing
3181,5.1,-8.37,-1.18,Standing
3182,5.08,-8.38,-1.18,Standing
3183,5.06,-8.4,-1.19,Standing
3184,5.02,-8.4,-1.2,Standing
3185,5.05,-8.39,-1.23,Standing
3186,5.1,-8.38,-1.22,Standing
3187,5.1,-8.37,-1.21,Standing
3188,5.07,-8.38,-1.18,Standing
3189,5.03,-8.39,-1.16,Standing
3190,5.01,-8.37,-1.18,Standing
3191,5.06,-8.37,-1.2,Standing
3192,5.11,-8.37,-1.18,Standing
3193,5.12,-8.38,-1.16,Standing
3194,5.08,-8.37,-1.14,Standing
3195,5.04,-8.39,-1.16,Standing
3196,5.05,-8.4,-1.2,Standing
3197,5.08,-8.36,-1.2,Standing
3198,5.06,-8.48,-1.17,Standing
3199,4.98,-8.42,-1.19,Standing
3200,5.01,-8.33,-1.2,Standing
3201,5.12,-8.4,-1.15,Standing
3202,5.11,-8.45,-1.1,Standing
3203,5.0,-8.36,-1.08,Standing
3204,4.97,-8.35,-1.12,Standing
3205,5.05,-8.4,-1.15,Standing
3206,5.11,-8.36,-1.19,Standing
3207,5.12,-8.33,-1.22,Standing
3208,5.12,-8.39,-1.21,Standing
3209,5.09,-8.42,-1.19,Standing
3210,5.01,-8.45,-1.19,Standing
3211,4.98,-8.42,-1.2,Standing
3212,4.99,-8.37,-1.19,Standing
3213,5.06,-8.33,-1.16,Standing
3214,5.09,-8.34,-1.09,Standing
3215,5.11,-8.38,-1.11,Standing
3216,5.1,-8.37,-1.1,Standing
3217,5.06,-8.36,-1.13,Standing
3218,5.05,-8.38,-1.17,Standing
3219,5.03,-8.38,-1.18,Standing
3220,5.03,-8.39,-1.2,Standing
3221,4.99,-8.43,-1.19,Standing
3222,4.98,-8.45,-1.21,Standing
3223,5.0,-8.43,-1.24,Standing
3224,5.01,-8.4,-1.24,Standing
3225,5.05,-8.37,-1.21,Standing
3226,5.1,-8.38,-1.16,Standing
3227,5.09,-8.4,-1.13,Standing
3228,5.08,-8.38,-1.13,Standing
3229,5.05,-8.38,-1.16,Standing
3230,5.05,-8.36,-1.21,Standing
3231,5.04,-8.36,-1.26,Standing
3232,5.09,-8.38,-1.28,Standing
3233,5.07,-8.37,-1.25,Standing
3234,5.07,-8.37,-1.2,Standing
3235,5.09,-8.38,-1.15,Standing
3236,5.09,-8.41,-1.16,Standing
3237,5.03,-8.43,-1.17,Standing
3238,4.96,-8.33,-1.23,Standing
3239,5.04,-8.31,-1.25,Standing
3240,5.13,-8.4,-1.22,Standing
3241,5.1,-8.42,-1.19,Standing
3242,5.01,-8.39,-1.17,Standing
3243,5.01,-8.36,-1.22,Standing
3244,5.07,-8.33,-1.27,Standing
3245,5.09,-8.32,-1.28,Standing
3246,5.13,-8.36,-1.22,Standing
3247,5.16,-8.35,-1.16,Standing
3248,5.17,-8.34,-1.15,Standing
3249,5.1,-8.38,-1.16,Standing
3250,5.06,-8.4,-1.21,Standing
3251,5.01,-8.37,-1.24,Standing
3252,5.02,-8.35,-1.25,Standing
3253,5.04,-8.37,-1.25,Standing
3254,5.07,-8.4,-1.22,Standing
3255,5.09,-8.36,-1.19,Standing
3256,5.11,-8.35,-1.2,Standing
3257,5.11,-8.36,-1.23,Standing
3258,5.1,-8.35,-1.23,Standing
3259,5.08,-8.34,-1.24,Standing
3260,5.06,-8.37,-1.22,Standing
3261,5.05,-8.37,-1.2,Standing
3262,5.06,-8.4,-1.2,Standing
3263,5.04,-8.38,-1.21,Standing
3264,5.05,-8.39,-1.24,Standing
3265,5.05,-8.4,-1.24,Standing
3266,5.08,-8.37,-1.24,Standing
3267,5.08,-8.34,-1.23,Standing
3268,5.07,-8.37,-1.23,Standing
3269,5.07,-8.37,-1.21,Standing
3270,5.08,-8.35,-1.23,Standing
3271,5.11,-8.36,-1.21,Standing
3272,5.13,-8.36,-1.2,Standing
3273,5.1,-8.37,-1.17,Standing
3274,5.03,-8.41,-1.19,Standing
3275,4.98,-8.35,-1.27,Standing
3276,5.06,-8.33,-1.27,Standing
3277,5.13,-8.38,-1.21,Standing
3278,5.13,-8.4,-1.14,Standing
3279,5.03,-8.36,-1.14,Standing
3280,5.02,-8.39,-1.22,Standing
3281,5.07,-8.4,-1.28,Standing
3282,5.08,-8.38,-1.29,Standing
3283,5.04,-8.36,-1.23,Standing
3284,5.02,-8.37,-1.16,Standing
3285,5.03,-8.37,-1.19,Standing
3286,5.08,-8.33,-1.25,Standing
3287,5.15,-8.37,-1.25,Standing
3288,5.14,-8.36,-1.25,Standing
3289,5.06,-8.38,-1.21,Standing
3290,5.06,-8.41,-1.2,Standing
3291,5.04,-8.35,-1.24,Standing
3292,5.07,-8.34,-1.24,Standing
3293,5.1,-8.36,-1.21,Standing
3294,5.08,-8.36,-1.2,Standing
3295,5.08,-8.38,-1.15,Standing
3296,5.04,-8.39,-1.13,Standing
3297,5.02,-8.39,-1.13,Standing
3298,5.04,-8.41,-1.16,Standing
3299,5.04,-8.39,-1.2,Standing
3300,5.05,-8.37,-1.21,Standing
3301,5.03,-8.41,-1.23,Standing
3302,5.04,-8.4,-1.21,Standing
3303,5.06,-8.39,-1.19,Standing
3304,5.09,-8.39,-1.17,Standing
3305,5.08,-8.4,-1.15,Standing
3306,5.05,-8.39,-1.18,Standing
3307,5.01,-8.4,-1.18,Standing
3308,5.0,-8.4,-1.18,Standing
3309,5.03,-8.4,-1.21,Standing
3310,5.06,-8.38,-1.19,Standing
3311,5.06,-8.4,-1.17,Standing
3312,5.05,-8.37,-1.17,Standing
3313,5.04,-8.39,-1.16,Standing
3314,5.06,-8.39,-1.21,Standing
3315,5.06,-8.4,-1.23,Standing
3316,5.09,-8.38,-1.24,Standing
3317,5.06,-8.39,-1.2,Standing
3318,5.03,-8.36,-1.2,Standing
3319,5.05,-8.38,-1.18,Standing
3320,5.09,-8.42,-1.16,Standing
3321,5.1,-8.4,-1.15,Standing
3322,5.05,-8.35,-1.16,Standing
3323,5.01,-8.36,-1.16,Standing
3324,4.99,-8.37,-1.18,Standing
3325,5.04,-8.37,-1.23,Standing
3326,5.13,-8.36,-1.24,Standing
3327,5.16,-8.37,-1.26,Standing
3328,5.1,-8.41,-1.25,Standing
3329,5.04,-8.4,-1.26,Standing
3330,5.0,-8.41,-1.25,Standing
3331,5.02,-8.39,-1.21,Standing
3332,5.07,-8.39,-1.13,Standing
3333,5.1,-8.38,-1.09,Standing
3334,5.07,-8.36,-1.09,Standing
3335,5.04,-8.37,-1.13,Standing
3336,5.02,-8.39,-1.18,Standing
3337,5.07,-8.39,-1.16,Standing
3338,5.12,-8.37,-1.15,Standing
3339,5.09,-8.35,-1.15,Standing
3340,5.04,-8.38,-1.17,Standing
3341,5.0,-8.44,-1.21,Standing
3342,5.0,-8.4,-1.2,Standing
3343,5.04,-8.39,-1.18,Standing
3344,5.07,-8.37,-1.18,Standing
3345,5.11,-8.37,-1.17,Standing
3346,5.1,-8.36,-1.2,Standing
3347,5.11,-8.36,-1.2,Standing
3348,5.09,-8.37,-1.18,Standing
3349,5.08,-8.38,-1.12,Standing
3350,5.04,-8.38,-1.12,Standing
3351,5.08,-8.38,-1.15,Standing
3352,5.1,-8.37,-1.21,Standing
3353,5.08,-8.37,-1.25,Standing
3354,5.06,-8.37,-1.28,Standing
3355,5.05,-8.39,-1.27,Standing
3356,5.07,-8.37,-1.22,Standing
3357,5.09,-8.35,-1.16,Standing
3358,5.1,-8.32,-1.13,Standing
3359,5.14,-8.38,-1.19,Standing
3360,5.13,-8.38,-1.25,Standing
3361,5.05,-8.34,-1.3,Standing
3362,5.02,-8.33,-1.25,Standing
3363,5.04,-8.35,-1.22,Standing
3364,5.1,-8.35,-1.19,Standing
3365,5.16,-8.36,-1.22,Standing
3366,5.13,-8.35,-1.25,Standing
3367,5.09,-8.38,-1.29,Standing
3368,5.05,-8.37,-1.31,Standing
3369,5.04,-8.36,-1.31,Standing
3370,5.06,-8.35,-1.25,Standing
3371,5.1,-8.35,-1.21,Standing
3372,5.11,-8.34,-1.18,Standing
3373,5.1,-8.36,-1.18,Standing
3374,5.08,-8.37,-1.19,Standing
3375,5.05,-8.36,-1.25,Standing
3376,5.07,-8.36,-1.29,Standing
3377,5.1,-8.34,-1.25,Standing
3378,5.1,-8.34,-1.2,Standing
3379,5.1,-8.37,-1.23,Standing
3380,5.08,-8.35,-1.27,Standing
3381,5.09,-8.36,-1.32,Standing
3382,5.07,-8.35,-1.31,Standing
3383,5.07,-8.35,-1.25,Standing
3384,5.09,-8.35,-1.21,Standing
3385,5.1,-8.36,-1.2,Standing
3386,5.12,-8.37,-1.23,Standing
3387,5.09,-8.36,-1.27,Standing
3388,5.09,-8.37,-1.3,Standing
3389,5.09,-8.37,-1.29,Standing
3390,5.06,-8.38,-1.27,Standing
3391,5.05,-8.36,-1.22,Standing
3392,5.04,-8.34,-1.23,Standing
3393,5.08,-8.32,-1.27,Standing
3394,5.11,-8.35,-1.27,Standing
3395,5.14,-8.35,-1.22,Standing
3396,5.13,-8.35,-1.15,Standing
3397,5.11,-8.33,-1.13,Standing
3398,5.13,-8.37,-1.17,Standing
3399,5.13,-8.42,-1.23,Standing
3400,5.08,-8.37,-1.29,Standing
3401,5.0,-8.34,-1.31,Standing
3402,5.0,-8.35,-1.31,Standing
3403,5.07,-8.37,-1.31,Standing
3404,5.15,-8.37,-1.25,Standing
3405,5.18,-8.35,-1.21,Standing
3406,5.12,-8.37,-1.21,Standing
3407,5.07,-8.38,-1.23,Standing
3408,5.02,-8.36,-1.23,Standing
3409,5.01,-8.35,-1.22,Standing
3410,5.05,-8.35,-1.23,Standing
3411,5.07,-8.37,-1.2,Standing
3412,5.09,-8.38,-1.19,Standing
3413,5.06,-8.4,-1.21,Standing
3414,5.03,-8.37,-1.24,Standing
3415,5.07,-8.36,-1.21,Standing
3416,5.11,-8.36,-1.17,Standing
3417,5.11,-8.37,-1.14,Standing
3418,5.09,-8.39,-1.15,Standing
3419,5.06,-8.4,-1.2,Standing
3420,5.04,-8.41,-1.25,Standing
3421,5.04,-8.42,-1.26,Standing
3422,5.06,-8.39,-1.27,Standing
3423,5.05,-8.37,-1.23,Standing
3424,5.04,-8.35,-1.21,Standing
3425,5.05,-8.36,-1.22,Standing
3426,5.06,-8.34,-1.19,Standing
3427,5.1,-8.36,-1.2,Standing
3428,5.13,-8.43,-1.21,Standing
3429,5.1,-8.4,-1.21,Standing
3430,5.03,-8.37,-1.18,Standing
3431,5.01,-8.37,-1.16,Standing
3432,5.04,-8.39,-1.16,Standing
3433,5.09,-8.37,-1.18,Standing
3434,5.1,-8.35,-1.19,Standing
3435,5.1,-8.33,-1.18,Standing
3436,5.1,-8.33,-1.2,Standing
3437,5.11,-8.4,-1.21,Standing
3438,5.13,-8.4,-1.18,Standing
3439,5.11,-8.35,-1.17,Standing
3440,5.07,-8.31,-1.18,Standing
3441,5.06,-8.35,-1.18,Standing
3442,5.04,-8.36,-1.18,Standing
3443,5.13,-8.34,-1.18,Standing
3444,5.16,-8.38,-1.18,Standing
3445,5.15,-8.38,-1.18,Standing
3446,5.1,-8.37,-1.18,Standing
3447,5.04,-8.4,-1.17,Standing
3448,5.01,-8.39,-1.24,Standing
3449,5.01,-8.37,-1.25,Standing
3450,5.08,-8.37,-1.24,Standing
3451,5.13,-8.38,-1.19,Standing
3452,5.08,-8.48,-1.14,Standing
3453,4.96,-8.4,-1.16,Standing
3454,4.96,-8.34,-1.16,Standing
3455,5.11,-8.34,-1.21,Standing
3456,5.16,-8.4,-1.24,Standing
3457,5.1,-8.35,-1.15,Standing
3458,5.05,-8.38,-1.12,Standing
3459,5.09,-8.41,-1.09,Standing
3460,5.06,-8.37,-1.14,Standing
3461,5.05,-8.34,-1.19,Standing
3462,5.12,-8.38,-1.2,Standing
3463,5.07,-8.41,-1.17,Standing
3464,5.04,-8.4,-1.16,Standing
3465,5.03,-8.42,-1.17,Standing
3466,5.06,-8.42,-1.17,Standing
3467,5.03,-8.4,-1.15,Standing
3468,5.05,-8.38,-1.17,Standing
3469,5.06,-8.37,-1.18,Standing
3470,5.07,-8.35,-1.18,Standing
3471,5.06,-8.37,-1.16,Standing
3472,5.08,-8.39,-1.15,Standing
3473,5.12,-8.33,-1.18,Standing
3474,5.12,-8.31,-1.2,Standing
3475,5.14,-8.34,-1.15,Standing
3476,5.14,-8.4,-1.14,Standing
3477,5.11,-8.42,-1.13,Standing
3478,5.01,-8.32,-1.19,Standing
3479,5.03,-8.31,-1.22,Standing
3480,5.1,-8.36,-1.23,Standing
3481,5.13,-8.36,-1.21,Standing
3482,5.13,-8.36,-1.17,Standing
3483,5.13,-8.37,-1.14,Standing
3484,5.09,-8.38,-1.16,Standing
3485,5.05,-8.39,-1.22,Standing
3486,5.04,-8.38,-1.26,Standing
3487,5.04,-8.39,-1.24,Standing
3488,5.03,-8.38,-1.17,Standing
3489,5.06,-8.37,-1.14,Standing
3490,5.09,-8.35,-1.13,Standing
3491,5.07,-8.37,-1.16,Standing
3492,5.07,-8.38,-1.21,Standing
3493,5.09,-8.41,-1.22,Standing
3494,5.08,-8.38,-1.19,Standing
3495,5.07,-8.35,-1.13,Standing
3496,5.06,-8.34,-1.12,Standing
3497,5.04,-8.38,-1.13,Standing
3498,5.05,-8.38,-1.18,Standing
3499,5.08,-8.4,-1.19,Standing
3500,5.11,-8.38,-1.19,Standing
3501,5.08,-8.35,-1.15,Standing
3502,5.09,-8.35,-1.15,Standing
3503,5.08,-8.37,-1.17,Standing
3504,5.07,-8.37,-1.16,Standing
3505,5.09,-8.4,-1.14,Standing
3506,5.1,-8.37,-1.12,Standing
3507,5.1,-8.37,-1.12,Standing
3508,5.07,-8.36,-1.15,Standing
3509,5.01,-8.37,-1.18,Standing
3510,5.08,-8.38,-1.2,Standing
3511,5.1,-8.38,-1.15,Standing
3512,5.08,-8.34,-1.11,Standing
3513,5.1,-8.35,-1.09,Standing
3514,5.09,-8.38,-1.11,Standing
3515,5.13,-8.38,-1.19,Standing
3516,5.11,-8.33,-1.19,Standing
3517,5.07,-8.35,-1.15,Standing
3518,5.05,-8.34,-1.11,Standing
3519,5.06,-8.36,-1.09,Standing
3520,5.13,-8.34,-1.12,Standing
3521,5.15,-8.39,-1.16,Standing
3522,5.1,-8.43,-1.16,Standing
3523,5.06,-8.4,-1.17,Standing
3524,5.02,-8.36,-1.18,Standing
3525,5.04,-8.35,-1.18,Standing
3526,5.06,-8.36,-1.17,Standing
3527,5.07,-8.37,-1.13,Standing
3528,5.12,-8.4,-1.08,Standing
3529,5.09,-8.38,-1.09,Standing
3530,5.04,-8.38,-1.14,Standing
3531,5.04,-8.39,-1.14,Standing
3532,5.06,-8.39,-1.17,Standing
3533,5.07,-8.38,-1.13,Standing
3534,5.06,-8.39,-1.15,Standing
3535,5.05,-8.4,-1.17,Standing
3536,5.07,-8.41,-1.22,Standing
3537,5.08,-8.39,-1.26,Standing
3538,5.05,-8.38,-1.25,Standing
3539,5.04,-8.34,-1.17,Standing
3540,5.06,-8.3,-1.07,Standing
3541,5.15,-8.32,-1.05,Standing
3542,5.21,-8.35,-1.09,Standing
3543,5.16,-8.37,-1.14,Standing
3544,5.12,-8.38,-1.17,Standing
3545,5.09,-8.38,-1.21,Standing
3546,5.06,-8.37,-1.21,Standing
3547,5.04,-8.39,-1.16,Standing
3548,4.99,-8.41,-1.1,Standing
3549,4.97,-8.44,-1.11,Standing
3550,4.99,-8.4,-1.13,Standing
3551,5.07,-8.37,-1.17,Standing
3552,5.13,-8.38,-1.19,Standing
3553,5.15,-8.4,-1.17,Standing
3554,5.1,-8.4,-1.12,Standing
3555,5.06,-8.37,-1.11,Standing
3556,5.05,-8.32,-1.12,Standing
3557,5.05,-8.31,-1.14,Standing
3558,5.11,-8.34,-1.16,Standing
3559,5.17,-8.34,-1.17,Standing
3560,5.17,-8.34,-1.21,Standing
3561,5.15,-8.37,-1.23,Standing
3562,5.11,-8.39,-1.2,Standing
3563,5.09,-8.4,-1.16,Standing
3564,5.07,-8.37,-1.17,Standing
3565,5.05,-8.36,-1.22,Standing
3566,5.05,-8.34,-1.23,Standing
3567,5.09,-8.35,-1.23,Standing
3568,5.12,-8.36,-1.19,Standing
3569,5.14,-8.36,-1.11,Standing
3570,5.14,-8.34,-1.07,Standing
3571,5.12,-8.32,-1.04,Standing
3572,5.09,-8.32,-1.08,Standing
3573,5.07,-8.33,-1.16,Standing
3574,5.07,-8.35,-1.24,Standing
3575,5.1,-8.34,-1.29,Standing
3576,5.11,-8.33,-1.29,Standing
3577,5.14,-8.33,-1.25,Standing
3578,5.13,-8.35,-1.25,Standing
3579,5.13,-8.36,-1.23,Standing
3580,5.09,-8.33,-1.2,Standing
3581,5.09,-8.33,-1.19,Standing
3582,5.1,-8.35,-1.22,Standing
3583,5.12,-8.36,-1.22,Standing
3584,5.1,-8.36,-1.25,Standing
3585,5.07,-8.37,-1.31,Standing
3586,5.07,-8.37,-1.32,Standing
3587,5.09,-8.34,-1.3,Standing
3588,5.13,-8.34,-1.23,Standing
3589,5.16,-8.33,-1.17,Standing
3590,5.13,-8.31,-1.16,Standing
3591,5.11,-8.3,-1.2,Standing
3592,5.12,-8.31,-1.24,Standing
3593,5.16,-8.36,-1.26,Standing
3594,5.19,-8.39,-1.27,Standing
3595,5.11,-8.34,-1.23,Standing
3596,5.03,-8.29,-1.24,Standing
3597,5.0,-8.3,-1.27,Standing
3598,5.02,-8.34,-1.29,Standing
3599,5.14,-8.35,-1.26,Standing
3600,5.21,-8.34,-1.22,Standing
3601,5.22,-8.34,-1.23,Standing
3602,5.15,-8.36,-1.28,Standing
3603,5.06,-8.35,-1.31,Standing
3604,5.01,-8.35,-1.35,Standing
3605,5.04,-8.36,-1.35,Standing
3606,5.11,-8.34,-1.31,Standing
3607,5.15,-8.32,-1.22,Standing
3608,5.17,-8.33,-1.18,Standing
3609,5.13,-8.32,-1.2,Standing
3610,5.12,-8.31,-1.23,Standing
3611,5.15,-8.32,-1.26,Standing
3612,5.19,-8.34,-1.22,Standing
3613,5.14,-8.32,-1.17,Standing
3614,5.09,-8.34,-1.18,Standing
3615,5.06,-8.38,-1.24,Standing
3616,5.04,-8.38,-1.3,Standing
3617,5.07,-8.39,-1.29,Standing
3618,5.09,-8.36,-1.23,Standing
3619,5.1,-8.34,-1.15,Standing
3620,5.11,-8.34,-1.11,Standing
3621,5.13,-8.33,-1.14,Standing
3622,5.12,-8.35,-1.18,Standing
3623,5.11,-8.35,-1.21,Standing
3624,5.1,-8.38,-1.19,Standing
3625,5.07,-8.37,-1.16,Standing
3626,5.07,-8.36,-1.15,Standing
3627,5.09,-8.34,-1.18,Standing
3628,5.09,-8.37,-1.21,Standing
3629,5.09,-8.36,-1.24,Standing
3630,5.1,-8.37,-1.21,Standing
3631,5.09,-8.37,-1.17,Standing
3632,5.1,-8.32,-1.14,Standing
3633,5.12,-8.34,-1.13,Standing
3634,5.12,-8.37,-1.17,Standing
3635,5.08,-8.35,-1.2,Standing
3636,5.04,-8.36,-1.22,Standing
3637,5.02,-8.34,-1.19,Standing
3638,5.03,-8.35,-1.18,Standing
3639,5.03,-8.35,-1.19,Standing
3640,5.04,-8.33,-1.2,Standing
3641,5.07,-8.35,-1.2,Standing
3642,5.09,-8.33,-1.2,Standing
3643,5.12,-8.4,-1.15,Standing
3644,5.06,-8.4,-1.15,Standing
3645,5.04,-8.37,-1.18,Standing
3646,5.07,-8.36,-1.22,Standing
3647,5.06,-8.37,-1.21,Standing
3648,5.06,-8.39,-1.16,Standing
3649,5.09,-8.39,-1.12,Standing
3650,5.09,-8.38,-1.1,Standing
3651,5.06,-8.38,-1.09,Standing
3652,5.06,-8.35,-1.11,Standing
3653,5.1,-8.36,-1.13,Standing
3654,5.11,-8.37,-1.14,Standing
3655,5.09,-8.37,-1.12,Standing
3656,5.07,-8.38,-1.11,Standing
3657,5.05,-8.39,-1.11,Standing
3658,5.07,-8.38,-1.12,Standing
3659,5.09,-8.38,-1.11,Standing
3660,5.1,-8.38,-1.1,Standing
3661,5.1,-8.39,-1.12,Standing
3662,5.07,-8.39,-1.12,Standing
3663,5.05,-8.37,-1.11,Standing
3664,5.05,-8.38,-1.1,Standing
3665,5.07,-8.39,-1.08,Standing
3666,5.09,-8.39,-1.07,Standing
3667,5.09,-8.37,-1.1,Standing
3668,5.07,-8.39,-1.13,Standing
3669,5.04,-8.39,-1.13,Standing
3670,5.04,-8.38,-1.11,Standing
3671,5.07,-8.37,-1.1,Standing
3672,5.11,-8.36,-1.08,Standing
3673,5.1,-8.35,-1.08,Standing
3674,5.11,-8.37,-1.12,Standing
3675,5.12,-8.42,-1.14,Standing
3676,5.11,-8.39,-1.11,Standing
3677,5.07,-8.34,-1.1,Standing
3678,5.04,-8.34,-1.11,Standing
3679,5.04,-8.36,-1.1,Standing
3680,5.1,-8.37,-1.11,Standing
3681,5.13,-8.37,-1.12,Standing
3682,5.13,-8.38,-1.12,Standing
3683,5.1,-8.39,-1.14,Standing
3684,5.06,-8.39,-1.16,Standing
3685,5.04,-8.37,-1.17,Standing
3686,5.04,-8.37,-1.16,Standing
3687,5.06,-8.37,-1.14,Standing
3688,5.1,-8.35,-1.11,Standing
3689,5.11,-8.37,-1.09,Standing
3690,5.1,-8.38,-1.1,Standing
3691,5.09,-8.38,-1.1,Standing
3692,5.09,-8.36,-1.1,Standing
3693,5.08,-8.35,-1.09,Standing
3694,5.07,-8.36,-1.11,Standing
3695,5.06,-8.4,-1.12,Standing
3696,5.05,-8.4,-1.14,Standing
3697,5.04,-8.4,-1.15,Standing
3698,5.07,-8.39,-1.18,Standing
3699,5.07,-8.37,-1.16,Standing
3700,5.08,-8.36,-1.13,Standing
3701,5.1,-8.36,-1.11,Standing
3702,5.1,-8.36,-1.11,Standing
3703,5.11,-8.36,-1.11,Standing
3704,5.11,-8.37,-1.12,Standing
3705,5.08,-8.35,-1.13,Standing
3706,5.08,-8.35,-1.15,Standing
3707,5.08,-8.37,-1.16,Standing
3708,5.09,-8.39,-1.15,Standing
3709,5.08,-8.37,-1.13,Standing
3710,5.08,-8.35,-1.13,Standing
3711,5.09,-8.36,-1.15,Standing
3712,5.1,-8.37,-1.16,Standing
3713,5.11,-8.37,-1.16,Standing
3714,5.1,-8.35,-1.13,Standing
3715,5.1,-8.34,-1.1,Standing
3716,5.1,-8.37,-1.1,Standing
3717,5.1,-8.4,-1.11,Standing
3718,5.08,-8.38,-1.14,Standing
3719,5.05,-8.34,-1.17,Standing
3720,5.04,-8.36,-1.14,Standing
3721,5.06,-8.36,-1.11,Standing
3722,5.13,-8.36,-1.1,Standing
3723,5.18,-8.36,-1.12,Standing
3724,5.13,-8.37,-1.15,Standing
3725,5.06,-8.39,-1.17,Standing
3726,5.03,-8.37,-1.15,Standing
3727,5.06,-8.34,-1.13,Standing
3728,5.07,-8.35,-1.12,Standing
3729,5.1,-8.36,-1.17,Standing
3730,5.11,-8.37,-1.22,Standing
3731,5.12,-8.36,-1.19,Standing
3732,5.1,-8.34,-1.13,Standing
3733,5.12,-8.31,-1.1,Standing
3734,5.15,-8.33,-1.1,Standing
3735,5.15,-8.33,-1.12,Standing
3736,5.12,-8.35,-1.17,Standing
3737,5.11,-8.35,-1.2,Standing
3738,5.11,-8.36,-1.21,Standing
3739,5.1,-8.35,-1.2,Standing
3740,5.1,-8.33,-1.16,Standing
3741,5.12,-8.33,-1.15,Standing
3742,5.14,-8.34,-1.16,Standing
3743,5.15,-8.34,-1.15,Standing
3744,5.13,-8.34,-1.15,Standing
3745,5.12,-8.33,-1.16,Standing
3746,5.12,-8.34,-1.16,Standing
3747,5.11,-8.34,-1.15,Standing
3748,5.1,-8.34,-1.14,Standing
3749,5.11,-8.34,-1.15,Standing
3750,5.13,-8.35,-1.16,Standing
3751,5.12,-8.34,-1.17,Standing
3752,5.09,-8.34,-1.17,Standing
3753,5.1,-8.34,-1.17,Standing
3754,5.1,-8.36,-1.15,Standing
3755,5.13,-8.35,-1.13,Standing
3756,5.14,-8.35,-1.13,Standing
3757,5.12,-8.32,-1.14,Standing
3758,5.09,-8.32,-1.16,Standing
3759,5.1,-8.37,-1.18,Standing
3760,5.12,-8.39,-1.17,Standing
3761,5.12,-8.36,-1.16,Standing
3762,5.1,-8.32,-1.14,Standing
3763,5.08,-8.32,-1.14,Standing
3764,5.11,-8.32,-1.17,Standing
3765,5.17,-8.34,-1.18,Standing
3766,5.2,-8.33,-1.18,Standing
3767,5.17,-8.34,-1.17,Standing
3768,5.12,-8.36,-1.14,Standing
3769,5.08,-8.35,-1.13,Standing
3770,5.08,-8.34,-1.15,Standing
3771,5.11,-8.33,-1.16,Standing
3772,5.12,-8.35,-1.17,Standing
3773,5.13,-8.34,-1.15,Standing
3774,5.12,-8.35,-1.14,Standing
3775,5.07,-8.36,-1.13,Standing
3776,5.07,-8.37,-1.13,Standing
3777,5.12,-8.35,-1.14,Standing
3778,5.15,-8.33,-1.17,Standing
3779,5.13,-8.34,-1.18,Standing
3780,5.11,-8.37,-1.17,Standing
3781,5.07,-8.35,-1.18,Standing
3782,5.09,-8.35,-1.15,Standing
3783,5.13,-8.36,-1.13,Standing
3784,5.13,-8.34,-1.13,Standing
3785,5.13,-8.33,-1.13,Standing
3786,5.12,-8.34,-1.13,Standing
3787,5.1,-8.36,-1.15,Standing
3788,5.08,-8.37,-1.14,Standing
3789,5.08,-8.37,-1.14,Standing
3790,5.09,-8.37,-1.13,Standing
3791,5.1,-8.35,-1.13,Standing
3792,5.1,-8.35,-1.15,Standing
3793,5.08,-8.37,-1.14,Standing
3794,5.08,-8.38,-1.11,Standing
3795,5.1,-8.36,-1.1,Standing
3796,5.11,-8.34,-1.1,Standing
3797,5.12,-8.34,-1.12,Standing
3798,5.1,-8.34,-1.13,Standing
3799,5.1,-8.35,-1.13,Standing
3800,5.07,-8.35,-1.12,Standing
3801,5.08,-8.39,-1.13,Standing
3802,5.11,-8.41,-1.15,Standing
3803,5.1,-8.38,-1.17,Standing
3804,5.06,-8.36,-1.13,Standing
3805,5.02,-8.38,-1.07,Standing
3806,5.01,-8.36,-1.05,Standing
3807,5.07,-8.35,-1.07,Standing
3808,5.17,-8.36,-1.11,Standing
3809,5.16,-8.37,-1.16,Standing
3810,5.12,-8.4,-1.17,Standing
3811,5.08,-8.41,-1.17,Standing
3812,5.05,-8.38,-1.17,Standing
3813,5.04,-8.34,-1.15,Standing
3814,5.08,-8.35,-1.09,Standing
3815,5.11,-8.35,-1.05,Standing
3816,5.13,-8.36,-1.04,Standing
3817,5.12,-8.38,-1.07,Standing
3818,5.07,-8.36,-1.11,Standing
3819,5.07,-8.37,-1.12,Standing
3820,5.09,-8.4,-1.08,Standing
3821,5.07,-8.4,-1.04,Standing
3822,5.04,-8.39,-1.05,Standing
3823,5.04,-8.39,-1.11,Standing
3824,5.05,-8.41,-1.16,Standing
3825,5.04,-8.4,-1.18,Standing
3826,5.05,-8.4,-1.11,Standing
3827,5.07,-8.39,-1.05,Standing
3828,5.1,-8.36,-1.0,Standing
3829,5.12,-8.35,-1.02,Standing
3830,5.12,-8.35,-1.07,Standing
3831,5.09,-8.37,-1.11,Standing
3832,5.08,-8.38,-1.13,Standing
3833,5.07,-8.38,-1.12,Standing
3834,5.09,-8.37,-1.11,Standing
3835,5.1,-8.38,-1.08,Standing
3836,5.08,-8.4,-1.08,Standing
3837,5.04,-8.39,-1.11,Standing
